WID,WELL_NAME,WELL_S_NAM,ELEVATION,DEPTH_m,ID_NQN,LATITUDE,LONGITUDE,F_ID,RID,Geometry_ID,OP_ID,ST_ID,FM_ID
6504,PBE.Nq.PH.ia-1625,PH.ia-1625,708.1,1124,A149,-37.29673899,-69.110699,0,0,0,2,1,0
6505,PC.Nq.PH.ia-1239(d),PH.ia-1239(d),720.97,1178,A149,-37.29821299,-69.109549,0,0,1,2,1,0
6506,YPF.Nq.PH-347,PH-347,715,1105,A149,-37.29807299,-69.10921299,4,0,0,2,1,0
6507,PC.Nq.PH-1240(d),PH-1240(d),716,1124,A149,-37.29822699,-69.10947999,0,0,1,2,2,0
6508,YPF.Nq.PH-542,PH-542,711,1119,A149,-37.30402599,-69.120998,4,0,0,2,1,0
6509,PC.Nq.PH.ia-1261(d),PH.ia-1261(d),709.8,1212,A149,-37.30419899,-69.12071399,0,0,1,2,1,0
6510,PC.Nq.PH.ia-1266(d),PH.ia-1266(d),709.8,1217,A149,-37.30419999,-69.12077,0,0,1,2,1,0
6511,PC.Nq.PH-1283,PH-1283,709.8,1205,A149,-37.304156,-69.120771,0,0,0,2,1,0
6512,PC.Nq.PH.ia-1282(d),PH.ia-1282(d),709.8,1192,A149,-37.304157,-69.12071399,0,0,1,2,1,0
6513,YPF.Nq.PH-453,PH-453,725,1137,A149,-37.304207,-69.12883699,4,0,0,2,1,0
6514,PC.Nq.PH.ia-1264(d),PH.ia-1264(d),728,1227,A149,-37.30403599,-69.12908,0,0,1,2,2,0
6515,PC.Nq.PH.ia-1284(d),PH.ia-1284(d),728,1219,A149,-37.30398999,-69.12902499,0,0,1,2,2,0
6516,PC.Nq.PH.ia-1285(d),PH.ia-1285(d),728,1232,A149,-37.303991,-69.12908199,0,0,1,2,1,0
6517,PC.Nq.PH.ia-1265(d),PH.ia-1265(d),728,1241,A149,-37.304034,-69.12902299,0,0,1,2,1,0
6518,PBE.Nq.PH-2092(d),PH-2092(d),717,1184,A149,-37.30414999,-69.12520499,4,0,1,2,1,0
6519,YPF.Nq.PH-443,PH-443,716,1132,A149,-37.30421099,-69.12503599,4,0,0,2,1,0
6520,YPF.Nq.PH-317,PH-317,702,1115,A149,-37.30423399,-69.10126999,4,0,0,2,1,0
6521,PC.Nq.PH.ia-1288(d),PH.ia-1288(d),702.6,1178,A149,-37.304067,-69.10147,0,0,1,2,0,0
6522,PC.Nq.PH.ia-1254(d),PH.ia-1254(d),702.2,986,A149,-37.30406299,-69.10153,0,0,1,2,1,0
6523,PC.Nq.PH-1255(d),PH-1255(d),702.27,1103,A149,-37.304106,-69.10154499,0,0,1,2,1,0
6524,PC.Nq.PH.ia-1044,PH.ia-1044,711,1130,A149,-37.30257699,-69.10721899,0,0,0,2,1,0
6525,YPF.Nq.PH-358,PH-358,691,1079,A149,-37.301531,-69.10125499,4,0,0,2,1,0
6526,PC.Nq.PH.ia-1047,PH.ia-1047,706,1135,A149,-37.305692,-69.106989,0,0,0,2,1,0
6527,PC.Nq.PH.ia-1048,PH.ia-1048,705,1145,A149,-37.308977,-69.115184,0,0,0,2,0,0
6528,YPF.Nq.PH.a-9,PH.a-9,705,1585,A149,-37.30722199,-69.11306799,4,0,0,2,1,0
6529,PC.Nq.PH.ia-1049,PH.ia-1049,705,1135,A149,-37.30878199,-69.110921,0,0,0,2,2,0
6530,YPF.Nq.PH-545,PH-545,720,1109,A149,-37.30740699,-69.109148,4,0,0,2,1,0
6531,YPF.Nq.PH-414,PH-414,706,1128,A149,-37.31057,-69.10912999,4,0,0,2,0,0
6532,YPF.Nq.PH-410,PH-410,700,1159,A149,-37.31055699,-69.11312299,4,0,0,2,2,0
6533,YPF.Nq.PH.a-374,PH.a-374,702,1163,A149,-37.31043599,-69.11704899,4,0,0,2,1,0
6534,PC.Nq.PH.ia-1045,PH.ia-1045,708,1140,A149,-37.305701,-69.114837,0,0,0,2,1,0
6535,YPF.Nq.PH-407,PH-407,716,1131,A149,-37.304182,-69.10909799,4,0,0,2,1,0
6536,PC.Nq.PH-1006,PH-1006,703,775,A149,-37.307134,-69.10629799,0,0,0,2,2,20
6537,PBE.Nq.PH.ia-1650,PH.ia-1650,694.2,1500,A149,-37.30899299,-69.103183,0,0,0,2,1,0
6538,PC.Nq.PH-1007,PH-1007,692,765,A149,-37.30874599,-69.101855,0,0,0,2,2,20
6539,YPF.Nq.PH-360,PH-360,691,1100,A149,-37.31059499,-69.10126799,4,0,0,2,0,0
6540,PBE.Nq.PH-1820,PH-1820,691.2,1120,A149,-37.31065999,-69.101342,4,0,0,2,2,0
6541,PBE.Nq.PH-1942,PH-1942,700.8,1138,A149,-37.3105,-69.10510599,4,0,0,2,2,0
6542,YPF.Nq.PH-389,PH-389,701,1114,A149,-37.31053799,-69.10517099,4,0,0,2,2,0
6543,YPF.Nq.PH-369,PH-369,694,1094,A149,-37.307436,-69.097304,4,0,0,2,0,0
6544,PC.Nq.PH-1314,PH-1314,694.7,1128,A149,-37.307168,-69.09669699,4,0,0,2,2,0
6545,PC.Nq.PH-1009,PH-1009,688,765,A149,-37.309492,-69.095333,0,0,0,2,0,20
6546,PBE.Nq.PH.ia-1652(d),PH.ia-1652(d),689.1,1136,A149,-37.30958499,-69.095156,0,0,1,2,1,0
6547,YPF.Nq.PH-397,PH-397,688,1118,A149,-37.310598,-69.097263,4,0,0,2,1,0
6548,PBE.Nq.PH.ia-1651(d),PH.ia-1651(d),691.9,1137,A149,-37.309619,-69.098416,0,0,1,2,2,0
6549,PBE.Nq.PH.ia-1654,PH.ia-1654,682.7,1139,A149,-37.31223099,-69.09909,0,0,0,2,1,0
6550,PBE.Nq.PH.ia-1655,PH.ia-1655,682.1,1160,A149,-37.312002,-69.09463299,0,0,0,2,1,0
6551,PC.Nq.PH-1010,PH-1010,679,760,A149,-37.31243699,-69.090624,0,0,0,2,2,20
6552,PBE.Nq.PH.ia-1656,PH.ia-1656,682.3,1137,A149,-37.31203699,-69.090034,0,0,0,2,1,0
6553,YPF.Nq.PH-423,PH-423,690,1113,A149,-37.30745699,-69.09333299,4,0,0,2,0,0
6554,YPF.Nq.PH-326,PH-326,684,1101,A149,-37.31313599,-69.099576,4,0,0,2,0,0
6555,YPF.Nq.PH-415,PH-415,690,1108,A149,-37.31371699,-69.10603199,4,0,0,2,2,0
6556,YPF.Nq.PH-380,PH-380,691,1112,A149,-37.313738,-69.102625,4,0,0,2,1,0
6557,PBE.Nq.PH.ia-1657,PH.ia-1657,691.4,1156,A149,-37.315387,-69.10371599,0,0,0,2,1,0
6558,PBE.Nq.PH.ia-1504,PH.ia-1504,722.5,1203,A149,-37.30893899,-69.123496,0,0,0,2,1,0
6559,YPF.Nq.PH-435,PH-435,723,1157,A149,-37.310554,-69.12502399,4,0,0,2,2,0
6560,PBE.Nq.PH.ia-1503,PH.ia-1503,727.4,1165,A149,-37.30932699,-69.12672999,0,0,0,2,2,0
6561,YPF.Nq.PH-450,PH-450,729,1170,A149,-37.31054099,-69.128871,4,0,0,2,2,0
6562,PBE.Nq.PH.ia-1667,PH.ia-1667,728.9,1178,A149,-37.31215199,-69.12685499,0,0,0,2,2,0
6563,PBE.Nq.PH.ia-1735,PH.ia-1735,718.4,1191,A149,-37.312228,-69.12281499,0,0,0,2,1,20
6564,YPF.Nq.PH-433,PH-433,707,1130,A149,-37.31380199,-69.120946,4,0,0,2,2,0
6565,PBE.Nq.PH.ia-1898(d),PH.ia-1898(d),712,1176,A149,-37.31452999,-69.12284099,0,0,1,2,2,0
6566,YPF.Nq.PH.a-408,PH.a-408,706,1178,A149,-37.316834,-69.124967,4,0,0,2,2,20
6567,YPF.Nq.PH-429,PH-429,697,1151,A149,-37.31683,-69.12097299,4,0,0,2,1,0
6568,YPF.Nq.PH.a-373,PH.a-373,699,1101,A149,-37.31674299,-69.11713699,4,0,0,2,2,0
6569,PBE.Nq.PH.ia-1903(d),PH.ia-1903(d),705,1188,A149,-37.31223799,-69.115802,0,0,1,2,2,0
6570,PBE.Nq.PH.ia-1732,PH.ia-1732,712.7,1183,A149,-37.312155,-69.11883,0,0,0,2,1,7
6571,YPF.Nq.PH-412,PH-412,713,1154,A149,-37.31053099,-69.12097399,4,0,0,2,2,0
6572,PBE.Nq.PH.ia-1505,PH.ia-1505,709.1,1180,A149,-37.308903,-69.118959,0,0,0,2,1,0
6573,YPF.Nq.PH-416,PH-416,689,1134,A149,-37.316801,-69.11309899,4,0,0,2,1,0
6574,YPF.Nq.PH-370,PH-370,688,1131,A149,-37.31676,-69.109015,4,0,0,2,1,0
6575,YPF.Nq.PH-441,PH-441,694,1132,A149,-37.313738,-69.11315099,4,0,0,2,2,0
6576,YPF.Nq.PH-547,PH-547,725,1128,A149,-37.313659,-69.12888699,4,0,0,2,2,0
6577,PBE.Nq.PH.ia-1723,PH.ia-1723,714.1,1119,A149,-37.315187,-69.12684499,0,0,0,2,1,0
6578,YPF.Nq.PH-428,PH-428,712,1163,A149,-37.31685699,-69.12892699,4,0,0,2,2,0
6579,PBE.Nq.PH-1749,PH-1749,729.2,1162,A149,-37.31996,-69.14470899,4,0,0,2,2,0
6580,PBE.Nq.PH.ia-1730,PH.ia-1730,727.8,1172,A149,-37.32182299,-69.146696,0,0,0,2,1,0
6581,PBE.Nq.PH.ia-1742,PH.ia-1742,726.3,1152,A149,-37.321616,-69.14252199,0,0,0,2,1,0
6582,PBE.Nq.PH-1941(d),PH-1941(d),736.2,1164,A149,-37.318881,-69.146818,4,0,1,2,2,0
6583,PBE.Nq.PH.ia-1725(d),PH.ia-1725(d),736.1,1178,A149,-37.31882399,-69.14674699,0,0,1,2,1,0
6584,PBE.Nq.PH.ia-1726,PH.ia-1726,740.9,1198,A149,-37.31880099,-69.142741,0,0,0,2,1,0
6585,PC.Nq.PH.ia-1222,PH.ia-1222,713,1210,A149,-37.341666,-69.14514799,0,0,0,2,2,0
6586,YPF.Nq.PH-579,PH-579,712,1205,A149,-37.339044,-69.14887099,4,0,0,2,2,0
6587,PC.Nq.PH.ia-1220,PH.ia-1220,703,1201,A149,-37.337231,-69.146768,0,0,0,2,2,0
6588,YPF.Nq.PH-539,PH-539,699,1192,A149,-37.33889599,-69.14472899,4,0,0,2,2,0
6589,YPF.Nq.PH-522,PH-522,694,1182,A149,-37.33890099,-69.140768,4,0,0,2,2,0
6590,PC.Nq.PH.ia-1241,PH.ia-1241,698.8,1099,A149,-37.337285,-69.142791,0,0,0,2,2,0
6591,YPF.Nq.PH-530,PH-530,694,1195,A149,-37.34205499,-69.14078499,0,0,0,2,0,0
6592,YPF.Nq.PH-508,PH-508,691,1225,A149,-37.34212199,-69.136813,4,0,0,2,0,0
6593,PBE.Nq.PH-1743,PH-1743,688,1165,A149,-37.34354099,-69.13515699,4,0,0,2,2,0
6594,YPF.Nq.PH-527,PH-527,691,1136,A149,-37.33892799,-69.132846,4,0,0,2,2,0
6595,PC.Nq.PH.ia-1058,PH.ia-1058,695,1080,A149,-37.33731,-69.135011,0,0,0,2,2,0
6596,PC.Nq.PH.ia-1221,PH.ia-1221,683,1103,A149,-37.34213299,-69.12897299,0,0,0,2,2,0
6597,YPF.Nq.PH-513,PH-513,683,1175,A149,-37.34215299,-69.125009,0,0,0,2,0,0
6598,PBE.Nq.PH.ia-1741,PH.ia-1741,688.1,1156,A149,-37.33739499,-69.12278,0,0,0,2,2,0
6599,PBE.Nq.PH-1750,PH-1750,680.8,1068,A149,-37.34209999,-69.12124599,4,0,0,2,2,0
6600,YPF.Nq.PH-460,PH-460,704,1213,A149,-37.32949,-69.12892599,4,0,0,2,2,0
6601,PC.Nq.PH.ia-1219,PH.ia-1219,701,1140,A149,-37.33108699,-69.13066799,0,0,0,2,2,0
6602,PC.Nq.PH.ia-1242,PH.ia-1242,699.95,1075,A149,-37.33133099,-69.12687199,0,0,0,2,2,0
6603,YPF.Nq.PH-480,PH-480,705,1175,A149,-37.323123,-69.117046,4,0,0,2,0,0
6604,PBE.Nq.PH-1956,PH-1956,706,1222,A149,-37.323088,-69.11716899,4,0,0,2,1,0
6605,YPF.Nq.PH-479,PH-479,695,1160,A149,-37.320087,-69.11644299,4,0,0,2,1,0
6606,PBE.Nq.PH.ia-1914(d),PH.ia-1914(d),717,1182,A149,-37.32180399,-69.122596,0,0,1,2,2,0
6607,PBE.Nq.PH-2018,PH-2018,668,1075,A149,-37.30051299,-69.090369,4,0,0,2,1,0
6608,PBE.Nq.PH-2014(d),PH-2014(d),668,1112,A149,-37.30040599,-69.09040099,4,0,1,2,1,0
6609,PBE.Nq.PH-2034(d),PH-2034(d),665,1100,A149,-37.30070299,-69.088172,4,0,1,2,1,0
6610,PBE.Nq.PH-2015(d),PH-2015(d),665,1110,A149,-37.300597,-69.088221,4,0,1,2,1,0
6611,PC.Nq.PH.ia-1429,PH.ia-1429,665,1071,A149,-37.30068299,-69.08831399,0,0,0,2,1,7
6612,YPF.Nq.PH-312,PH-312,648,970,A149,-37.291645,-69.077617,4,0,0,2,1,20
6613,YPF.Nq.PH-34,PH-34,640,1090,A149,-37.294822,-69.07060399,4,0,0,2,2,0
6614,PBE.Nq.PH-2088(d),PH-2088(d),640,1030,A149,-37.29479299,-69.070493,4,0,1,2,1,0
6615,YPF.Nq.PH-302,PH-302,638,961,A149,-37.29510199,-69.07006299,4,0,0,2,1,0
6616,PBE.Nq.PH-1586(d),PH-1586(d),649.4,690,A149,-37.294313,-69.079835,4,0,1,2,2,20
6617,PC.Nq.PH.ia-1436(d),PH.ia-1436(d),649.5,1067,A149,-37.294366,-69.079949,0,0,1,2,1,7
6618,PC.Nq.PH.ia-1155(h),PH.ia-1155(h),650,1787,A149,-37.294503,-69.07993799,0,0,2,2,1,0
6619,PBE.Nq.PH-1575(d),PH-1575(d),660.6,670,A149,-37.288043,-69.080341,4,0,1,2,1,20
6620,PC.Nq.PH-1077,PH-1077,660,985,A149,-37.28800399,-69.079775,0,0,0,2,0,0
6621,YPF.Nq.PH-269,PH-269,661,1070,A149,-37.288068,-69.079236,0,0,0,2,1,0
6622,PBE.Nq.PH-1576(d),PH-1576(d),660.4,806,A149,-37.288128,-69.079451,4,0,1,2,2,20
6623,PBE.Nq.PH.ia-1628(d),PH.ia-1628(d),643.6,1041,A149,-37.2935,-69.074075,0,0,1,2,1,0
6624,PC.Nq.PH-1353,PH-1353,643.3,1093,A149,-37.293878,-69.07408699,4,0,0,2,2,0
6625,PBE.Nq.PH-1585(d),PH-1585(d),653.6,690,A149,-37.292693,-69.08311099,4,0,1,2,1,20
6626,PC.Nq.PH.ia-1279,PH.ia-1279,653.4,688,A149,-37.29273999,-69.08321899,0,0,0,2,1,20
6627,PBE.Nq.PH.ia-1868,PH.ia-1868,654,1014,A149,-37.29276899,-69.08329199,0,0,0,2,1,0
6628,YPF.Nq.PH-248,PH-248,632,1001,A149,-37.298123,-69.06555399,4,0,0,2,1,0
6629,PC.Nq.PH.ia-1262(d),PH.ia-1262(d),634.1,1063,A149,-37.29825,-69.06536099,0,0,1,2,1,0
6630,PC.Nq.PH.ia-1273(d),PH.ia-1273(d),639.57,1046,A149,-37.298254,-69.06530399,0,0,1,2,0,0
6631,PC.Nq.PH.ia-1271(d),PH.ia-1271(d),634.1,1062,A149,-37.298296,-69.06536199,0,0,1,2,2,0
6632,YPF.Nq.PH-469,PH-469,641,985,A149,-37.297938,-69.07382099,4,0,0,2,2,20
6633,YPF.Nq.PH-402,PH-402,637,975,A149,-37.29801199,-69.07022299,4,0,0,2,1,20
6634,PBE.Nq.PH-1922(d),PH-1922(d),640.5,1059,A149,-37.29966199,-69.07208999,4,0,1,2,1,0
6635,PBE.Nq.PH.ia-1632,PH.ia-1632,655,990,A149,-37.290876,-69.06136099,0,0,0,2,1,0
6636,PC.Nq.PH-1140(h),PH-1140(h),650,1600,A149,-37.29084499,-69.060845,4,0,2,2,1,0
6637,PBE.Nq.PH.ia-1630(d),PH.ia-1630(d),646.1,962,A149,-37.293235,-69.06098,0,0,1,2,1,0
6638,PBE.Nq.PH.ia-1631,PH.ia-1631,646,1010,A149,-37.29315799,-69.060027,0,0,0,2,1,7
6639,PBE.Nq.PH.ia-1514,PH.ia-1514,628.9,975,A149,-37.29253899,-69.05606199,0,0,0,2,1,7
6640,YPF.Nq.PH-275,PH-275,635,966,A149,-37.29793599,-69.057798,4,0,0,2,1,0
6641,PC.Nq.PH.ia-1290(d),PH.ia-1290(d),635.3,1030,A149,-37.29762199,-69.05753399,0,0,1,2,1,0
6642,PC.Nq.PH.ia-1291(d),PH.ia-1291(d),635.3,1043,A149,-37.297682,-69.05761899,0,0,1,2,2,0
6643,PC.Nq.PH-1293,PH-1293,635.3,1040,A149,-37.297651,-69.05757599,0,0,0,2,2,0
6644,PC.Nq.PH.ia-1444(d),PH.ia-1444(d),632.1,929,A149,-37.28489899,-69.05390699,0,0,1,2,0,20
6645,PBE.Nq.PH.ia-1857(d),PH.ia-1857(d),632,929,A149,-37.28496399,-69.053956,0,0,1,2,0,0
6646,YPF.Nq.PH-277,PH-277,633,924,A149,-37.28517,-69.057807,4,0,0,2,1,0
6647,PBE.Nq.PH-1532(d),PH-1532(d),644.3,655,A149,-37.28696299,-69.06880199,4,0,1,2,1,20
6648,YPF.Nq.PH-181,PH-181,634,1105,A149,-37.30384699,-69.06020499,4,0,0,2,2,0
6649,YPF.Nq.PH-150,PH-150,634,1502,A149,-37.30384799,-69.059376,0,0,0,2,2,0
6650,PC.Nq.PH.ia-1316(d),PH.ia-1316(d),632.4,1086,A149,-37.304145,-69.05913699,0,0,1,2,2,0
6651,PC.Nq.PH.ia-1317(d),PH.ia-1317(d),632.4,1103,A149,-37.304186,-69.059161,0,0,1,2,1,0
6652,PC.Nq.PH.ia-1319(d),PH.ia-1319(d),632.4,1043,A149,-37.30422599,-69.059186,0,0,1,2,2,0
6653,PC.Nq.PH.ia-1318(d),PH.ia-1318(d),632.4,1053,A149,-37.30426699,-69.05921099,0,0,1,2,1,7
6654,PC.Nq.PH-1012,PH-1012,702,1180,A149,-37.291356,-69.11286799,0,0,0,2,0,0
6655,PBE.Nq.PH-1889(d),PH-1889(d),702.9,1106,A149,-37.291326,-69.11282699,4,0,1,2,1,0
6656,PC.Nq.PH.ia-1422,PH.ia-1422,727.16,1171,A149,-37.29934099,-69.11509199,0,0,0,2,1,0
6657,YPF.Nq.PH-316,PH-316,720,1115,A149,-37.297904,-69.113199,4,0,0,2,1,0
6658,PBE.Nq.PH.ia-1624,PH.ia-1624,720,1144,A149,-37.296622,-69.11431699,0,0,0,2,1,0
6659,YPF.Nq.PH-349,PH-349,698,1075,A149,-37.294763,-69.112389,4,0,0,2,1,0
6660,PBE.Nq.PH.ia-1877(d),PH.ia-1877(d),696,1098,A149,-37.294086,-69.110078,0,0,1,2,1,0
6661,YPF.Nq.PH-340,PH-340,695,1070,A149,-37.29491099,-69.10831799,4,0,0,2,1,0
6662,PBE.Nq.PH.ia-1626,PH.ia-1626,691.8,1095,A149,-37.29563099,-69.10672399,0,0,0,2,1,0
6663,YPF.Nq.PH-212,PH-212,690,1084,A149,-37.29474499,-69.10400899,4,0,0,2,1,0
6664,PBE.Nq.PH.ia-1861,PH.ia-1861,690.3,1069,A149,-37.292813,-69.104432,0,0,0,2,1,7
6665,PC.Nq.PH.ia-1278,PH.ia-1278,689.9,723,A149,-37.29293199,-69.10446999,0,0,0,2,1,20
6666,PBE.Nq.PH-2066,PH-2066,694,1083,A149,-37.29186666,-69.10809333,4,0,0,2,1,0
6667,YPF.Nq.PH-381,PH-381,692,1094,A149,-37.29186533,-69.10809266,4,0,0,2,0,0
6668,PC.Nq.PH-1237,PH-1237,696.8,655,A149,-37.28522199,-69.10729899,4,0,0,2,1,20
6669,PBE.Nq.PH-1884(d),PH-1884(d),696.8,1071,A149,-37.285295,-69.107342,4,0,1,2,1,0
6670,PC.Nq.PH.ia-1248,PH.ia-1248,675.45,680,A149,-37.29172999,-69.09665199,0,0,0,2,0,20
6671,PBE.Nq.PH.ia-1633,PH.ia-1633,671.4,1053,A149,-37.29179899,-69.096604,0,0,0,2,1,7
6672,YPF.Nq.PH-152,PH-152,666,1146,A149,-37.29479499,-69.093226,0,0,0,2,1,0
6673,YPF.Nq.PH-184,PH-184,666,1045,A149,-37.294771,-69.09230299,4,0,0,2,1,0
6674,PBE.Nq.PH-1621(d),PH-1621(d),659,1044,A149,-37.29521799,-69.08670599,4,0,1,2,1,0
6675,YPF.Nq.PH-183,PH-183,659,1028,A149,-37.295145,-69.086687,4,0,0,2,0,0
6676,YPF.Nq.PH-401,PH-401,656,1020,A149,-37.297363,-69.08459099,0,0,0,2,0,0
6677,PBE.Nq.PH.ia-1684,PH.ia-1684,656.1,1031,A149,-37.297432,-69.084693,0,0,0,2,1,7
6678,PBE.Nq.PH-1529,PH-1529,651.9,692,A149,-37.29709599,-69.08184699,4,0,0,2,1,20
6679,PBE.Nq.PH-1562,PH-1562,649.3,1562,A149,-37.298143,-69.07978499,4,0,0,2,1,20
6680,PC.Nq.PH.ia-1335,PH.ia-1335,648,1037,A149,-37.296104,-69.07954,0,0,0,2,2,7
6681,PC.Nq.PH.ia-1382,PH.ia-1382,644,1014,A149,-37.29603699,-69.075865,0,0,0,2,1,7
6682,PBE.Nq.PH-2087,PH-2087,642.2,1021,A149,-37.29588799,-69.074091,4,0,0,2,1,0
6683,YPF.Nq.PH-354,PH-354,649,1011,A149,-37.29433799,-69.081408,4,0,0,2,2,20
6684,YPF.Nq.PH-85,PH-85,653,1115,A149,-37.29480799,-69.081879,0,0,0,2,0,0
6685,YPF.Nq.PH-72,PH-72,645,1100,A149,-37.29480599,-69.07624,4,0,0,2,1,0
6686,YPF.Nq.PH-147,PH-147,632,1119,A149,-37.29932099,-69.06502499,0,0,0,2,2,0
6687,PBE.Nq.PH-1810(d),PH-1810(d),632.9,996,A149,-37.29935299,-69.064893,4,0,1,2,1,0
6688,PBE.Nq.PH.ia-1953(d),PH.ia-1953(d),633,1007,A149,-37.29944999,-69.06487399,0,0,1,2,1,0
6689,YPF.Nq.PH-171,PH-171,648,1123,A149,-37.300171,-69.079335,0,0,0,2,0,7
6690,PBE.Nq.PH-2078(d),PH-2078(d),649.1,1062,A149,-37.30020799,-69.07915,3,0,1,2,2,0
6691,YPF.Nq.PH-357,PH-357,654,1039,A149,-37.301671,-69.08226099,4,0,0,2,1,0
6692,PC.Nq.PH.ia-1331,PH.ia-1331,659.4,1074,A149,-37.30297999,-69.08380299,0,0,0,2,2,7
6693,YPF.Nq.PH-362,PH-362,659,1092,A149,-37.304249,-69.08155399,4,0,0,2,1,0
6694,YPF.Nq.PH-427,PH-427,665,1147,A149,-37.30429099,-69.085366,4,0,0,2,1,0
6695,YPF.Nq.PH-431,PH-431,657,1031,A149,-37.30446799,-69.07721099,4,0,0,2,1,0
6696,YPF.Nq.PH-384,PH-384,654,1033,A149,-37.30426299,-69.07386099,4,0,0,2,1,0
6697,PC.Nq.PH.ia-1327,PH.ia-1327,648.8,1047,A149,-37.30267899,-69.075271,0,0,0,2,1,7
6698,YPF.Nq.PH-470,PH-470,644,1023,A149,-37.301091,-69.07382399,4,0,0,2,2,20
6699,YPF.Nq.PH-146,PH-146,638,1118,A149,-37.299318,-69.07055199,0,0,0,2,1,0
6700,YPF.Nq.PH-364,PH-364,643,1003,A149,-37.30119299,-69.069719,4,0,0,2,2,0
6701,YPF.Nq.PH-280,PH-280,634,991,A149,-37.30108699,-69.065478,4,0,0,2,2,0
6702,PBE.Nq.PH-1812,PH-1812,631.8,1007,A149,-37.30103999,-69.063818,4,0,0,2,1,0
6703,PBE.Nq.PH.ia-1648(d),PH.ia-1648(d),634.6,1500,A149,-37.30152499,-69.06530299,0,0,1,2,1,0
6704,PBE.Nq.PH-1930(d),PH-1930(d),634.5,1033,A149,-37.30159799,-69.06534799,4,0,1,2,1,0
6705,PBE.Nq.PH-1921(d),PH-1921(d),636.2,1035,A149,-37.299773,-69.067899,0,0,1,2,1,0
6706,PBE.Nq.PH-1929(d),PH-1929(d),636.2,1034,A149,-37.299886,-69.06783699,4,0,1,2,2,0
6707,PBE.Nq.PH.ia-1623,PH.ia-1623,636.2,1015,A149,-37.29983999,-69.067788,0,0,0,2,1,0
6708,YPF.Nq.PH-122,PH-122,627,1094,A149,-37.299324,-69.059329,4,0,0,2,1,0
6709,YPF.Nq.PH-258,PH-258,633,971,A149,-37.300271,-69.057762,4,0,0,2,2,0
6710,PC.Nq.PH.ia-1137,PH.ia-1137,628.31,1669,A149,-37.298632,-69.05588399,0,0,0,2,1,0
6711,YPF.Nq.PH-286,PH-286,629,970,A149,-37.29796699,-69.05385799,4,0,0,2,1,0
6712,PC.Nq.PH-1136(h),PH-1136(h),628,1650,A149,-37.29825699,-69.05284699,4,0,2,2,0,0
6713,YPF.Nq.PH-148,PH-148,627,1093,A149,-37.29934699,-69.053827,0,0,0,2,1,0
6714,PC.Nq.PH.ia-1490,PH.ia-1490,622.8,1002,A149,-37.30247799,-69.052245,0,0,0,2,1,7
6715,YPF.Nq.PH-293,PH-293,625,990,A149,-37.30428299,-69.053862,4,0,0,2,1,0
6716,PC.Nq.PH.ia-1489,PH.ia-1489,632.4,1035,A149,-37.306302,-69.052358,0,0,0,2,1,7
6717,YPF.Nq.PH-301(h),PH-301(h),625,1334,A149,-37.30743599,-69.053887,4,0,2,2,0,0
6718,YPF.Nq.PH-172,PH-172,624,1146,A149,-37.30773699,-69.052386,4,0,0,2,2,20
6719,YPF.Nq.PH-327,PH-327,624,1053,A149,-37.31395299,-69.05492799,4,0,0,2,2,0
6720,PBE.Nq.PH-1519,PH-1519,622.9,1064,A149,-37.316207,-69.05432399,4,0,0,2,1,0
6721,PC.Nq.PH-1392,PH-1392,636.1,1082,A149,-37.314484,-69.05869599,4,0,0,2,2,0
6722,PC.Nq.PH.ia-1434(d),PH.ia-1434(d),636.1,1142,A149,-37.314363,-69.058794,0,0,1,2,1,7
6723,PC.Nq.PH-1371,PH-1371,654.4,1597,A149,-37.31726499,-69.06292399,4,0,0,2,2,0
6724,PC.Nq.PH-1410,PH-1410,657.9,1120,A149,-37.320362,-69.06316899,4,0,0,2,2,0
6725,PBE.Nq.PH-1935,PH-1935,669.5,1151,A149,-37.322669,-69.06672899,4,0,0,2,2,0
6726,PBE.Nq.PH-1747,PH-1747,655.1,1078,A149,-37.326363,-69.07744799,4,0,0,2,2,0
6727,PBE.Nq.PH.ia-2020(d),PH.ia-2020(d),656,1058,A149,-37.331771,-69.09633,0,0,1,2,1,0
6728,PBE.Nq.PH-1933(d),PH-1933(d),653.5,1113,A149,-37.33265099,-69.094309,4,0,1,2,2,0
6729,PBE.Nq.PH.ia-2019(d),PH.ia-2019(d),663,1120,A149,-37.326302,-69.095804,0,0,1,2,2,0
6730,YPF.Nq.PH.a-336,PH.a-336,663,1101,A149,-37.326278,-69.09571499,4,0,0,2,2,0
6731,PBE.Nq.PH.ia-1904(d),PH.ia-1904(d),670,1101,A149,-37.324446,-69.095978,0,0,1,2,1,0
6732,PBE.Nq.PH.ia-2031,PH.ia-2031,668,1109,A149,-37.32531,-69.099294,0,0,0,2,1,0
6733,PBE.Nq.PH.ia-2033(d),PH.ia-2033(d),650,1180,A149,-37.324519,-69.090677,0,0,1,2,2,9
6734,YPF.Nq.PH-523,PH-523,662,1088,A149,-37.326318,-69.10123199,4,0,0,2,2,0
6735,PBE.Nq.PH.ia-1918,PH.ia-1918,687,1207,A149,-37.324864,-69.11067,0,0,0,2,1,0
6736,YPF.Nq.PH-459,PH-459,679,1151,A149,-37.32632899,-69.10907399,4,0,0,2,1,0
6737,PBE.Nq.PH.ia-1919,PH.ia-1919,673,1115,A149,-37.324736,-69.10709899,0,0,0,2,1,0
