DEPTH_m,LATITUDE,LONGITUDE,FM_ID
1400,-37.38845571,-69.24367236,9
2083,-37.13217273,-69.64604481,9
1235.5,-38.82529278,-68.90769201,10
3505,-38.98578634,-69.81712433,16
2216.1,-37.25101734,-69.23426363,23
1885,-38.97527303,-68.63444523,7
1304,-39.05547446,-68.64910141,7
1367,-37.40255944,-69.37418019,9
1368,-37.4016201,-69.37279206,9
1337,-37.40056439,-69.37307577,20
1348,-37.39896896,-69.37551673,9
1370,-37.39824391,-69.37393303,9
1310,-37.39623806,-69.37639727,9
1411,-37.39710597,-69.37368348,9
1280,-37.3958997,-69.37032455,9
1340,-37.39667513,-69.36770082,9
1402,-37.39675548,-69.36788025,9
1320,-37.39887311,-69.36754322,9
1306,-37.4016973,-69.36328126,9
1263,-37.40174057,-69.36203298,9
1401,-37.40184784,-69.35918716,9
1266,-37.40247734,-69.3549508,9
1252,-37.4016944,-69.35203029,9
1220,-37.40254259,-69.35132526,9
1263,-37.4035979,-69.35671445,9
1521,-37.40469047,-69.35229238,9
1500,-37.40554541,-69.35986389,9
1346,-37.40731149,-69.35858461,9
1325,-37.40650111,-69.35746441,9
1301,-37.406669,-69.35211411,9
1253,-37.40554062,-69.35023918,9
1522,-37.40712848,-69.35036864,0
1248,-37.40407026,-69.34847019,9
1178,-37.40298598,-69.34479667,9
1488,-37.40423479,-69.34409337,9
1484,-37.40412639,-69.34069872,9
1530,-37.40779838,-69.34899887,9
1486,-37.407753,-69.34445752,9
1485,-37.40959914,-69.34375184,0
1487,-37.40872743,-69.34091577,0
1495,-37.41159139,-69.34290353,9
1485,-37.41071648,-69.33947974,0
2442,-37.4127762,-69.33871938,0
1489,-37.41018394,-69.33639446,0
1517,-37.41122689,-69.33764241,0
1480,-37.41346321,-69.33567051,0
1498,-37.41465501,-69.33400463,0
1474,-37.41571036,-69.3347364,0
1467,-37.39542218,-69.42257261,9
1546,-37.39621678,-69.4256058,9
1530,-37.40069501,-69.42312157,9
1459,-37.39993552,-69.4204074,9
1440,-37.40022962,-69.41470167,9
1465,-37.40558304,-69.41505872,9
1730,-37.41843298,-69.38315075,9
1442,-37.42976273,-69.34127529,9
1419,-37.42793969,-69.3401147,9
1390,-37.42569689,-69.34298571,9
1390,-37.42653898,-69.33958742,9
1348,-37.42645508,-69.34185062,9
1380,-37.42442388,-69.34070329,9
1340,-37.42469719,-69.33946025,9
1366,-37.42473861,-69.33934438,9
1373,-37.42487604,-69.33603854,9
1373,-37.42482522,-69.33446223,9
1410,-37.42571489,-69.33603314,9
1380,-37.42486898,-69.3326789,9
1383,-37.42713256,-69.33493399,9
1388,-37.42323147,-69.33137931,9
1396,-37.42421614,-69.32870566,9
1396,-37.42419776,-69.32863266,9
1355,-37.42291429,-69.3252206,9
1368,-37.4291829,-69.32012022,9
1382,-37.42674807,-69.30661003,7
1385,-37.41874183,-69.31486599,9
1400,-37.41869541,-69.3112013,9
1394,-37.41649038,-69.30861405,9
1352,-37.41703438,-69.31262567,9
1327,-37.41360012,-69.31706693,9
1336,-37.4126712,-69.31477199,9
1336,-37.41228877,-69.31219003,9
1344,-37.41245637,-69.30745362,9
1330,-37.4108203,-69.31026321,9
1355,-37.41015462,-69.30774029,9
1335,-37.40832959,-69.30864248,9
1380,-37.40645216,-69.30656425,9
1340,-37.40630058,-69.29987285,9
1293,-37.40504399,-69.29715275,9
1364,-37.40449869,-69.30434596,9
1332,-37.40304606,-69.30200857,9
1355,-37.40200711,-69.30495925,9
1561,-37.40040944,-69.30268707,9
1350,-37.40041338,-69.29689013,9
1318,-37.39762961,-69.291123,9
1371,-37.40032591,-69.28972293,9
1404,-37.39963236,-69.28236495,9
1317,-37.39459743,-69.2897233,9
2730,-37.38989495,-69.29568386,9
1432,-37.38992411,-69.29254522,9
1300,-37.38982813,-69.28996444,9
1315,-37.38989544,-69.2873727,9
1331,-37.39068487,-69.28527666,9
1333,-37.38997831,-69.28305476,9
1358,-37.39249566,-69.2786118,9
1352,-37.39212784,-69.27676564,9
1306,-37.38879417,-69.28528474,9
1342,-37.38870011,-69.28515055,9
1311,-37.38832679,-69.28908704,9
1288,-37.38564349,-69.28362295,9
1353,-37.38718495,-69.27374177,9
1323,-37.38708115,-69.27360885,9
1629,-37.38667714,-69.27749355,9
1353,-37.38810599,-69.27274981,9
1357,-37.38803874,-69.27270233,9
1323,-37.38402142,-69.27490831,9
1361,-37.38524593,-69.27372147,9
1326,-37.38514403,-69.27357282,9
1311,-37.38377621,-69.27943644,9
1336,-37.38305711,-69.27738144,9
1310,-37.38218078,-69.27505827,9
1318,-37.38301672,-69.27225357,9
1314,-37.38291212,-69.27211549,9
1295.9,-37.38142647,-69.26966421,9
1333,-37.38330739,-69.26974075,9
1331,-37.38040251,-69.27522477,9
1354,-37.38100239,-69.27279331,9
1322,-37.3809475,-69.27278358,9
1362,-37.37858191,-69.27351315,9
1332.8,-37.37865241,-69.27339229,9
1560,-37.3762027,-69.27473742,9
1355,-37.37794849,-69.26882192,9
1296,-37.37857785,-69.26514844,9
840,-37.3784978,-69.26509853,9
1305,-37.3794818,-69.24932298,9
1314,-37.38025304,-69.24663047,0
1305,-37.38133443,-69.24482231,9
1356,-37.38026618,-69.24279859,9
1312,-37.38368803,-69.23837487,9
1311,-37.38355054,-69.23827689,9
680,-37.38392461,-69.22662795,7
1345,-37.38345957,-69.21971636,9
828,-37.38544624,-69.24530978,0
1353,-37.38550579,-69.24539746,0
722,-37.38617274,-69.25228316,8
1383.8,-37.38623548,-69.25234604,9
1344.5,-37.38897921,-69.2512948,9
1456,-37.3879391,-69.24901747,9
1331,-37.3905126,-69.25494612,7
1433,-37.38806322,-69.25560096,9
1380,-37.38505045,-69.2557829,9
1334,-37.3850253,-69.25067899,9
1297,-37.38696739,-69.24681665,9
1335,-37.38625621,-69.24177415,9
1375,-37.3863271,-69.24176811,9
1343,-37.3865709,-69.23868792,9
1352,-37.38663744,-69.23873014,9
1367,-37.38764158,-69.24376025,9
1443,-37.38903387,-69.22254048,9
2084,-37.38914087,-69.21011205,7
1679,-37.38188268,-69.20027215,7
1249,-37.37608292,-69.21389887,9
1230,-37.3683934,-69.24785755,20
1500,-37.37406454,-69.24821136,9
1288,-37.37107448,-69.27532425,9
1587,-37.37089527,-69.27469117,9
1231,-37.37009427,-69.27308228,9
1220,-37.37333794,-69.27231975,9
1222,-37.37351558,-69.27013358,9
1340,-37.37523732,-69.25678319,9
1318,-37.3738796,-69.26198854,9
1193,-37.36813481,-69.25272186,20
1278,-37.36537505,-69.25020721,9
1280,-37.36432425,-69.25442476,9
1271,-37.36324809,-69.25537029,9
1205,-37.364791,-69.25814263,9
1253,-37.36526592,-69.25610149,9
1228,-37.36790296,-69.26148607,9
1326,-37.36370141,-69.26161528,20
1304,-37.36332446,-69.26652837,20
1252,-37.36297193,-69.27122589,9
1285,-37.36447587,-69.26908586,20
1236,-37.36587053,-69.26624576,20
1291,-37.3675678,-69.26635571,9
1254,-37.37140765,-69.25220292,20
1287,-37.36778177,-69.2373214,20
1213,-37.36434901,-69.23695596,9
1252,-37.36357242,-69.23916291,9
1250,-37.36559953,-69.2407576,9
1228,-37.36513746,-69.24609264,9
1251,-37.36610168,-69.24744388,9
1222,-37.36468597,-69.2477018,9
1272,-37.36314562,-69.24742204,9
1221,-37.36110473,-69.23858653,9
1212,-37.36001893,-69.24213245,0
1211,-37.35943963,-69.23841684,0
1248,-37.35773451,-69.24469476,20
1230,-37.35780182,-69.24194154,0
1250,-37.35765554,-69.23893348,20
1230,-37.35460105,-69.24194621,20
1220,-37.35297994,-69.23970145,0
1225,-37.3534174,-69.23630502,20
1233,-37.35467247,-69.23801154,0
1249,-37.35650592,-69.23886654,0
1215,-37.35653519,-69.23273917,0
1241,-37.35227399,-69.23506745,0
1240,-37.35315525,-69.23190461,20
1215,-37.35003302,-69.2276298,0
1206,-37.35012385,-69.22412683,0
1220,-37.35020291,-69.23213236,0
1215,-37.35150168,-69.23004533,0
1275,-37.35268575,-69.22861285,0
1213,-37.35268575,-69.22861285,0
1211,-37.34686702,-69.23164576,0
1221,-37.34665124,-69.22814114,0
1207,-37.34668168,-69.22384751,0
1204,-37.34657089,-69.22008114,0
1205,-37.34653119,-69.21618982,0
1215,-37.34835703,-69.22200816,0
1200,-37.34500849,-69.22208989,0
1204,-37.3449789,-69.21812647,0
1215,-37.34651198,-69.21201682,0
1209,-37.34668047,-69.20839827,0
1206,-37.34844088,-69.21009364,0
1205,-37.34856389,-69.2144873,0
1455,-37.34542383,-69.20666156,0
1203,-37.34368679,-69.20829298,0
1196,-37.34498179,-69.2102313,0
1195,-37.34182757,-69.21021681,0
1200,-37.34185012,-69.20631755,0
1215,-37.34650005,-69.20362053,0
1222,-37.34651396,-69.20050685,0
1191,-37.34377548,-69.20210036,0
1235,-37.34391998,-69.20229441,0
1213,-37.34497127,-69.20229325,0
1210,-37.34504507,-69.19839497,0
1205,-37.34322375,-69.19464503,0
1210,-37.34501049,-69.19446816,0
1203,-37.34638423,-69.19619466,0
1270,-37.34797851,-69.19341404,0
1220,-37.34839368,-69.19443482,0
1222,-37.34847498,-69.1904934,0
1213,-37.34510671,-69.19067913,0
1215,-37.34482938,-69.18655017,0
1214,-37.34482412,-69.1862341,0
1210,-37.34261995,-69.18256644,0
1337,-37.34506018,-69.18205236,0
1801,-37.34507375,-69.18066124,0
1717,-37.34111807,-69.17166643,0
1968,-37.34163071,-69.17124744,0
1435,-37.3399865,-69.17922549,0
1200,-37.33755933,-69.18033706,0
1730,-37.33742285,-69.17968278,0
1198,-37.33466437,-69.1827543,0
1741,-37.33423855,-69.18207022,0
1724,-37.34327853,-69.16940985,0
1625,-37.34438902,-69.16504665,0
1712,-37.33708927,-69.16296583,0
1476,-37.33575629,-69.15619305,0
1670,-37.32903191,-69.15851614,0
1146,-37.32950969,-69.15660572,0
1316,-37.38490816,-69.23200841,9
1540,-37.37330051,-69.42007049,9
2001,-38.84165154,-69.32338436,7
3129,-37.60102917,-70.12817266,0
2600,-38.12236122,-68.26288362,22
3950,-38.35454816,-68.36795374,7
1679,-37.58432024,-68.44563312,19
1275,-37.33002916,-69.16658522,0
1739,-37.33215317,-69.16725539,0
1257,-37.33029262,-69.17261352,0
1740,-37.32769222,-69.18561442,0
1253,-37.32824097,-69.18477451,0
1200,-37.32955546,-69.18258266,0
1690,-37.32817089,-69.17560408,0
1197,-37.32747688,-69.20424389,0
1197,-37.33077907,-69.20434624,0
1190,-37.33239687,-69.19835797,0
1201,-37.32928648,-69.19842623,0
1726,-37.32792539,-69.19764882,0
1190,-37.32939332,-69.20193928,0
1201,-37.3275388,-69.20036652,0
1180,-37.33226462,-69.20232809,0
1187,-37.32925433,-69.20625674,0
1174,-37.33002507,-69.20747986,0
1176,-37.33090885,-69.21172782,0
1180,-37.33239667,-69.21019553,0
1180,-37.33241775,-69.21358734,0
1170,-37.32922354,-69.21023178,0
1182,-37.33227359,-69.206219,0
1180,-37.32767657,-69.21219045,0
1182,-37.32756976,-69.20823138,0
1209,-37.3274484,-69.22382861,0
1178,-37.32756894,-69.21991885,0
1195,-37.32918767,-69.22199017,0
1234,-37.32917651,-69.21811546,0
1180,-37.3277047,-69.21597227,0
1170,-37.32917821,-69.21435457,0
1191,-37.33036133,-69.21554965,0
1200,-37.3291833,-69.22979854,0
1185,-37.332274,-69.2300189,0
1198,-37.33035256,-69.22811002,0
1195,-37.32927526,-69.22632314,0
1185,-37.33138228,-69.22475536,0
1204,-37.32755601,-69.23612616,0
1192,-37.32759485,-69.23184795,0
1200,-37.32915701,-69.23379227,0
1190,-37.33050869,-69.23169846,0
1190,-37.33060524,-69.23627868,0
1175,-37.32765068,-69.23919924,0
1192,-37.33222761,-69.24176243,0
1195,-37.33269068,-69.23820949,0
1201,-37.33371457,-69.2399479,0
1171,-37.33538205,-69.24181653,0
1195,-37.33556876,-69.23785288,0
1193,-37.33340821,-69.23585572,0
1180,-37.3355011,-69.23396905,0
1185,-37.33224565,-69.23385314,0
1197,-37.33341635,-69.23189104,0
1180,-37.33540522,-69.22980148,20
1189,-37.33413898,-69.22786918,0
1190,-37.33406762,-69.22393248,0
1194,-37.33540497,-69.22196624,0
1180,-37.33545154,-69.22596301,0
1200,-37.33889268,-69.22213594,0
1198,-37.33750978,-69.2201253,0
1189,-37.33714266,-69.2245364,0
1185,-37.33900144,-69.21764536,0
1180,-37.33860578,-69.22597307,0
1180,-37.33401149,-69.21989787,0
1210,-37.33558936,-69.21823483,0
1170,-37.33546354,-69.218095,0
1191,-37.33418081,-69.21604028,0
1170,-37.33560291,-69.21432697,0
1203,-37.33400493,-69.21186646,0
1186,-37.33540035,-69.21027039,0
1200,-37.33450743,-69.2084243,0
1185,-37.33550926,-69.20627125,0
1180,-37.3369937,-69.20819746,0
1170,-37.33708831,-69.21194192,0
1452,-37.33842987,-69.21256267,0
1175,-37.33862632,-69.21022988,0
1188,-37.34011342,-69.20827536,0
1176,-37.34014042,-69.20446202,0
1190,-37.33817931,-69.20612704,0
1198,-37.33699707,-69.20423379,0
1185,-37.33869122,-69.20235093,0
1194,-37.33688905,-69.21566593,0
1180,-37.34027535,-69.21211079,0
1196,-37.34041256,-69.21595595,0
1207,-37.34089923,-69.22415995,0
1458,-37.3418228,-69.22201575,0
1250,-37.34031848,-69.21968221,0
1185,-37.34029925,-69.21968293,0
1185,-37.34031848,-69.21968221,0
1200,-37.34179974,-69.2181124,0
1198,-37.34299267,-69.21973588,0
1221,-37.3430612,-69.21596366,0
1190,-37.34170917,-69.21412967,0
1195,-37.34182917,-69.22607419,0
1215,-37.34291445,-69.22355173,0
1185,-37.34170273,-69.22997917,0
1204,-37.34341886,-69.23161587,0
1193,-37.34356403,-69.22805405,0
1204,-37.34034469,-69.23973875,0
1199,-37.34304384,-69.24011437,0
1200,-37.34173912,-69.23784372,0
1210,-37.34326505,-69.23569854,0
1202,-37.34010972,-69.23569132,0
1218,-37.34018866,-69.23188306,0
1205,-37.34018866,-69.23188306,0
1194,-37.3417525,-69.24174405,0
1200,-37.34314773,-69.24410914,0
1215,-37.34500709,-69.24184137,0
1206,-37.34525077,-69.23775174,0
1099,-37.34525077,-69.23775174,9
1194,-37.34501114,-69.2457313,0
1231,-37.34687528,-69.24379155,0
1195,-37.3482785,-69.24575838,0
1222,-37.34834556,-69.24180717,0
1220,-37.34696284,-69.24007454,0
1225,-37.34971082,-69.23979584,0
1214,-37.35012725,-69.24382613,0
1187,-37.34671143,-69.25155956,0
1195,-37.3465803,-69.24801544,0
1189,-37.348339,-69.24967407,0
1196,-37.35033372,-69.24747554,20
1195,-37.35149385,-69.2457495,20
1201,-37.35303631,-69.2474841,0
1200,-37.35464458,-69.24974673,0
1215,-37.35467894,-69.24597984,20
1172,-37.35466068,-69.25693696,0
1187,-37.35313134,-69.25494112,0
1213,-37.35299379,-69.25159441,20
1262,-37.35181125,-69.25693943,0
1224,-37.35628804,-69.25562455,0
1260,-37.35771441,-69.25596434,0
1234,-37.35624835,-69.25156471,20
1246,-37.35652167,-69.25038602,0
1252,-37.35768881,-69.25028941,20
1206,-37.35464272,-69.26464756,0
1177,-37.35436779,-69.26094343,0
1214,-37.35634342,-69.26189303,0
1206,-37.35775299,-69.2587287,0
1261,-37.35794786,-69.2619207,0
1212,-37.35630749,-69.2665099,0
1260,-37.35759263,-69.26730459,0
1155,-37.35306791,-69.2625487,0
1155,-37.35144827,-69.2685644,0
1195,-37.35300948,-69.26653423,0
1154,-37.35174887,-69.26436616,0
1175,-37.35145974,-69.26072229,0
1198,-37.34981086,-69.26215885,0
1132,-37.35295737,-69.27739512,0
1216,-37.35432534,-69.27648891,0
1161,-37.35295497,-69.27436356,0
1229,-37.35470234,-69.27251415,0
1333,-37.35450878,-69.27249835,0
1122,-37.35141091,-69.27644304,0
1124,-37.35140178,-69.27250666,0
1175,-37.35305185,-69.27076765,0
1162,-37.34871955,-69.26473165,0
1163,-37.34841993,-69.26078707,0
1140,-37.3467397,-69.27072167,0
1180,-37.34827723,-69.26849723,0
1144,-37.34823774,-69.27246549,0
1127,-37.34983301,-69.27050082,0
1140,-37.3451516,-69.26452007,0
1156,-37.34662805,-69.26259536,0
1157,-37.34508956,-69.26063319,0
1161,-37.34503817,-69.25698951,0
1170,-37.34691653,-69.25876682,0
1171,-37.34654787,-69.25543187,0
1175,-37.34492565,-69.25342567,0
1177,-37.34344256,-69.25150284,0
1180,-37.34486091,-69.24969015,0
1170,-37.3433369,-69.24756316,0
1180,-37.3418704,-69.25032495,0
1219,-37.34186462,-69.25155898,0
1230,-37.34186462,-69.25155898,0
1188,-37.34173365,-69.25336288,0
1149,-37.3418527,-69.2569975,0
1160,-37.3435052,-69.25869534,0
1138,-37.34350287,-69.26246649,0
1410,-37.34150788,-69.26794427,0
1425,-37.34198103,-69.26468891,0
1135,-37.3434757,-69.27026106,0
1145,-37.343506,-69.26654295,0
1143,-37.34512906,-69.26853437,0
1419,-37.34231008,-69.27253209,0
1435,-37.34504366,-69.27307404,0
1431,-37.33709655,-69.26255658,0
1140,-37.33727052,-69.25878249,0
1420,-37.33877924,-69.26050996,0
1152,-37.33872947,-69.25696409,0
1430,-37.33877711,-69.26460302,0
1147,-37.34033798,-69.26255597,0
1200,-37.34019467,-69.25872807,0
1150,-37.34190519,-69.26049744,0
1170,-37.349846,-69.2591437,0
1211,-37.34988827,-69.2550105,0
1167,-37.34832939,-69.25702254,0
1195,-37.34834587,-69.25338464,0
1184,-37.3497368,-69.25159051,0
1198,-37.3514387,-69.25338396,20
1195,-37.35148166,-69.24975005,20
1215,-37.34864249,-69.23792802,0
1226,-37.35009666,-69.23630906,0
1219,-37.34859916,-69.23364498,0
1217,-37.34668175,-69.23584442,0
1212,-37.34833097,-69.2260072,0
1210,-37.35154561,-69.21815994,0
1222,-37.35310549,-69.21990975,0
1200,-37.353089,-69.21584036,0
1220,-37.35467261,-69.21814344,0
1210,-37.35467309,-69.21418946,0
1768,-37.35326354,-69.21200057,0
1215,-37.3535902,-69.2090315,0
1250,-37.35585139,-69.21141229,0
1215,-37.35172362,-69.20197223,0
1210,-37.35187736,-69.20574395,0
1227,-37.35469904,-69.20628275,0
1222,-37.3560087,-69.20512405,0
1282,-37.35457155,-69.20302555,0
1237,-37.35468767,-69.20234465,0
1226,-37.35578201,-69.1999382,0
1253,-37.35779815,-69.19966672,0
1209,-37.3577504,-69.19704808,0
1256,-37.3564391,-69.19397339,0
1220,-37.35475498,-69.19849835,0
1225,-37.35154289,-69.19422689,0
1215,-37.35151412,-69.19840707,0
1222,-37.3501253,-69.20078595,0
1230,-37.34813811,-69.1693695,20
1727,-37.32502748,-69.16507181,0
1707,-37.32617335,-69.16130077,0
1171,-37.3263494,-69.15616481,0
1659,-37.31956998,-69.18246237,0
1741,-37.32445976,-69.17559275,0
1160,-37.3148059,-69.18975809,20
880,-37.31718932,-69.18722185,20
1220,-37.3189889,-69.19432318,20
905,-37.31859385,-69.18895304,20
1170,-37.31731869,-69.19115991,20
868,-37.32017873,-69.19111974,20
910,-37.32141862,-69.19343386,20
1136,-37.31598534,-69.19432654,20
1176,-37.31249321,-69.19711257,20
894,-37.31352264,-69.19295241,20
1165,-37.31341676,-69.20027229,20
925,-37.31551434,-69.20243709,20
933,-37.31586897,-69.20242279,20
1170,-37.31583243,-69.19800118,20
994,-37.31567745,-69.19771363,20
1124,-37.31369467,-69.20459944,0
1174,-37.31070193,-69.20059843,0
1136,-37.31178882,-69.18868088,20
850,-37.31178882,-69.18868088,20
911,-37.3144194,-69.18622442,20
1200,-37.33564095,-69.20227368,0
1185,-37.33556069,-69.19836071,0
1185,-37.33714419,-69.1998059,0
1185,-37.33846357,-69.19835876,0
1215,-37.3403953,-69.20025299,0
1204,-37.34177688,-69.19834227,0
1200,-37.3401402,-69.19556026,0
1195,-37.34213083,-69.20218894,0
1228,-37.34863984,-69.18654352,0
1217,-37.3486764,-69.18302531,0
1225,-37.35176715,-69.18661826,0
1378,-37.35364231,-69.18935205,0
1215,-37.35105249,-69.18971188,0
1246,-37.35777946,-69.19106243,0
1210,-37.35629189,-69.1882004,0
1220,-37.35773406,-69.20796559,0
1225,-37.35783012,-69.2022697,0
1248,-37.35771919,-69.20511209,0
1210,-37.36001581,-69.20865032,0
1210,-37.35989097,-69.20284038,0
1257,-37.3612281,-69.20227238,0
1195,-37.36131559,-69.20515776,9
1216,-37.35655968,-69.21617639,0
1253,-37.35752441,-69.21614941,0
1210,-37.35778788,-69.213438,0
1246,-37.35780885,-69.21096326,0
1235,-37.34987408,-69.21184843,0
1201,-37.34976177,-69.20829714,0
1205,-37.35144994,-69.21014257,0
1203,-37.34983006,-69.21956408,0
1208,-37.34865485,-69.21845064,0
1215,-37.3514064,-69.22627255,0
1220,-37.35459832,-69.22660983,0
1214,-37.35313294,-69.22411182,0
1221,-37.35463281,-69.22216705,0
1215,-37.35149216,-69.22207096,0
1238,-37.35661698,-69.22118798,0
1215,-37.35746567,-69.22138549,0
1220,-37.35768221,-69.21939877,0
1214,-37.3598949,-69.21971684,0
1213,-37.35644306,-69.22746405,0
1210,-37.35746743,-69.22817453,20
1210,-37.35777796,-69.2249244,0
1210,-37.35955058,-69.22547455,0
1224,-37.35761411,-69.23049125,0
1280,-37.35974718,-69.2310218,20
1216,-37.35963881,-69.23077728,0
1226,-37.35936298,-69.23396158,0
1216,-37.35776166,-69.23611753,0
1504,-37.35789882,-69.2474876,20
1213,-37.35647889,-69.24412551,0
1255,-37.35576584,-69.24782579,0
1200,-37.35768109,-69.25311301,0
1195,-37.3599643,-69.25868244,20
1210,-37.36107091,-69.26168253,20
1500,-37.35761492,-69.27279235,0
1198,-37.35738147,-69.26999773,0
1505,-37.35948884,-69.27010697,20
1155,-37.35615877,-69.27663166,0
1269,-37.35644655,-69.27231187,0
1180,-37.35764554,-69.27571999,0
1453,-37.35611686,-69.27946616,0
1131,-37.34991377,-69.27431877,0
1150,-37.34661738,-69.27460915,0
1125,-37.34525438,-69.28040047,0
1137,-37.34498224,-69.27676721,0
1124,-37.34395923,-69.28641779,0
1426,-37.34345322,-69.28206731,0
1125,-37.34467497,-69.28395678,0
1121,-37.3433739,-69.2909249,0
1132,-37.34480814,-69.28920366,0
1125,-37.34503801,-69.2934647,0
1105,-37.34319781,-69.29440539,0
1085,-37.34616237,-69.29120515,0
1155,-37.34657137,-69.28921279,0
1166,-37.34762932,-69.28502419,0
1125,-37.34821126,-69.28990547,0
1139,-37.34975038,-69.29196916,0
1122,-37.34824621,-69.29356244,0
1111,-37.34500773,-69.30688994,0
1080,-37.34613426,-69.30710482,0
1086,-37.34578782,-69.3038573,0
1115,-37.34504333,-69.31077808,0
4079,-37.34854837,-69.30786892,0
1123,-37.34621999,-69.29828246,0
1107,-37.34627147,-69.29512977,0
1115,-37.34820078,-69.29703305,0
1431,-37.33876166,-69.29240292,0
1415,-37.33875953,-69.28819699,0
1413,-37.34045179,-69.28667929,0
1120,-37.34188877,-69.29220528,0
1426,-37.3406792,-69.28185108,0
1387,-37.34195502,-69.28036839,0
1449,-37.33848066,-69.26891355,0
1429,-37.33602729,-69.26079168,0
1179,-37.33556832,-69.25697053,0
1471,-37.33259422,-69.25694361,0
1467,-37.3310985,-69.25874124,0
1480,-37.33270812,-69.26086152,0
1440,-37.33110996,-69.26673021,0
1427,-37.3324165,-69.26896736,0
1450,-37.32834787,-69.26609604,0
1466,-37.32913902,-69.26421687,0
